Unnamed: 0,gloss,week_of_year_sin,week_of_year_cos,days_since_last_cleaning,collector_pos_x,collector_pos_y,collector_pos_loop,irradiance,cumul_irradiance,focus,dumping,collector_temperature,wind_u_avg,wind_v_avg,wind_hours_above_thres,wind_hours_since_thres,sca_angle_wind,diff_dew_amb_avg,dew_hours_under_thres,dew_hours_since_thres,sca_angle_dew,precip_avg,precip_max,precip_hours_above_thres,precip_hours_since_thres,sca_angle_precip,precip_dry_hours,precip_hours_since_dry_period,sca_angle_dry,pm10_avg,ESTIMATED_SOILING_LOSS_PERCENT
1771,97.7,-0.2393156642875586,0.9709418174260518,1.0832060185185184,18,7,4,325.95984256432047,29460.69756423676,0.727614682947804,0.0395824133502218,285.69035620393686,-3.035935947918602,1.874718473642058,1.4833333333333334,2.066666666666667,97.6856078339576,2.426529701725484,21.20833333333333,0.0,66.28790607498192,0.0,0.0,0,25.996944444444445,0.0,24,0.0,81.10437489913413,8.903997539277952e-09,-2.13273376669782
1772,96.55,-0.2393156642875586,0.9709418174260518,1.0839120370370372,10,8,3,325.95984256432047,29460.69756423676,0.7595396396973652,0.0304377104868966,268.0970333839702,-3.0359826228888958,1.8747439134776855,1.4833333333333334,2.0841666666666665,98.02828495630462,2.426593313490155,21.225,0.0008333333333333,66.44211816207353,0.0,0.0,0,26.01388888888889,0.0,24,0.0,81.2813591517283,8.903997539277952e-09,-0.9305572689321794
1773,97.36666666666667,-0.2393156642875586,0.9709418174260518,1.084074074074074,9,8,2,325.95984256432047,29460.69756423676,0.713413252937314,0.0011307556370422,248.4216176179742,-3.0359826809396777,1.8746278449298743,1.4833333333333334,2.088888888888889,98.0157566713483,2.4266129604524034,21.230555555555554,0.0,52.329353473268526,0.0,0.0,0,26.017777777777777,0.0,24,0.0,32.43094383463127,8.903997539277952e-09,-1.784276810823728
1774,96.5,-0.2393156642875586,0.9709418174260518,1.0845717592592592,9,7,1,325.95984256432047,29460.69756423676,0.7306563896794254,0.0,229.11225607657613,-3.035722467781209,1.8744062744511096,1.4833333333333334,2.1013888888888888,98.06952247191012,2.4266496141466347,21.241666666666667,0.0013888888888888,52.18436179799806,0.0,0.0,0,26.029722222222222,0.0,24,0.0,32.506932632416266,8.903997539277952e-09,-0.8782887255510679
1775,97.85,-0.2393156642875586,0.9709418174260518,1.0849768518518517,10,7,4,325.95984256432047,29460.69756423676,0.724388830624724,0.163287000002305,284.8171014793168,-3.0356132059819463,1.8743298028260755,1.4833333333333334,2.109166666666667,97.7172821083021,2.426674536235818,21.25,0.0008333333333333,66.59421821810322,0.0,0.0,0,26.039444444444445,0.0,24,0.0,81.11755326947271,8.903997539277952e-09,-2.2895393968411546
1776,96.05,-0.2393156642875586,0.9709418174260518,1.085648148148148,4,8,3,325.95984256432047,29460.69756423676,0.7488883279275986,0.0762603802453159,265.8831247673832,-3.035710755381841,1.8743146115961875,1.4833333333333334,2.125833333333333,98.21121059612985,2.426719054624723,21.266666666666666,0.0008333333333333,66.78285235355473,0.0,0.0,0,26.05555555555556,0.0,24,0.0,81.22477508322423,8.903997539277952e-09,-0.407871835121034
1777,97.6,-0.2393156642875586,0.9709418174260518,1.0857986111111109,3,8,2,325.95984256432047,29460.69756423676,0.7410304298719368,0.0093783653175677,248.36090925623853,-3.0357222007136224,1.8742957831275195,1.4833333333333334,2.13,98.33667876092387,2.426726458996223,21.26944444444445,0.0022222222222222,52.28425720568232,0.0,0.0,0,26.059166666666663,0.0,24,0.0,32.586829255347645,8.903997539277952e-09,-2.028196679935582
1778,96.7,-0.2393156642875586,0.9709418174260518,1.0863078703703704,3,7,1,325.95984256432047,29460.69756423676,0.7374967929780009,0.0058839058581589,228.44426525931345,-3.035760786442542,1.874303549592061,1.4833333333333334,2.143055555555556,98.1617655664794,2.4267602661047176,21.28333333333333,0.0013888888888888,52.12932437478349,0.0,0.0,0,26.07138888888889,0.0,24,0.0,32.52678399860769,8.903997539277952e-09,-1.087362899075529
1779,97.85,-0.2393156642875586,0.9709418174260518,1.0867592592592592,4,7,4,325.95984256432047,29460.69756423676,0.7064548078053532,0.1089346425812653,280.85424157153096,-3.03564170000587,1.8742224065640296,1.4833333333333334,2.1519444444444447,97.62171309300872,2.426776244904042,21.291666666666668,0.0019444444444444,66.7207014846553,0.0,0.0,0,26.08222222222222,0.0,24,0.0,81.10082414130648,8.903997539277952e-09,-2.2895393968411546
1780,97.6,-0.2393156642875586,0.9709418174260518,1.0878009259259258,1,5,2,325.95984256432047,29460.69756423676,0.7141601456029721,0.0034607941577969,245.9139346236016,-3.035550803128613,1.874006170173887,1.4833333333333334,2.1780555555555554,98.17269428838952,2.426812805518944,21.319444444444443,0.0002777777777777,52.15821762101529,0.0,0.0,0,26.107222222222223,0.0,24,0.0,32.50187620329175,8.903997539277952e-09,-2.028196679935582
